STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REF_AREA,Reference area,EDUCATION_LEV,Education level,EXP_SOURCE,Financing source,EXP_DESTINATION,Destination of expenditure,EXPENDITURE_TYPE,Type of expenditure,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BEL,Belgium,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,0.0820234,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,BRA,Brazil,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHL,Chile,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,1.851979,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHL,Chile,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,2.487572,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHL,Chile,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,2.571243,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHL,Chile,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,2.619603,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHL,Chile,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,2.386423,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,CHL,Chile,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,2.2571621,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUS,Australia,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,2.00377,,B,Time series break,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUS,Australia,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,1.894558,,B,Time series break,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUS,Australia,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,2.035082,,B,Time series break,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUS,Australia,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,1.958456,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUS,Australia,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,2.003868,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,AUS,Australia,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,1.8588181,,W,Includes data from another category,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,FIN,Finland,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,5.528722,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,FIN,Finland,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,5.357147,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,FIN,Finland,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,5.022893,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,FIN,Finland,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,4.978992,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,FIN,Finland,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,5.071085,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,FIN,Finland,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,5.2646542,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,IND,India,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,IND,India,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,IND,India,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,IND,India,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,IND,India,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,IND,India,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,LUX,Luxembourg,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,0.0950468,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,LUX,Luxembourg,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,0.0990353,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,LUX,Luxembourg,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,0.0965017,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,LUX,Luxembourg,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,0.1065788,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,LUX,Luxembourg,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,0.1087763,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,LUX,Luxembourg,ISCED11_1T8,Primary to tertiary education,S1D_NON_EDU,Private sector (households and other non-educational private entities),INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,0.1042303,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,G20,G20,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2015,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,G20,G20,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2016,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,G20,G20,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2017,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,G20,G20,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2018,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,G20,G20,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2019,,,,O,Missing value,0,Units,1,One,,
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),Expenditure on educational institutions as a percentage of GDP,I,EXP,Expenditure on education,G20,G20,ISCED11_1T8,Primary to tertiary education,S2,Rest of the world,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,_Z,Not applicable,PT_B1GQ,Percentage of GDP,2020,,,,O,Missing value,0,Units,1,One,,
